🇨🇳电视频道,#genre#
CGTN西班牙语,http://116.132.215.113:8888/udp/239.253.93.196:6374
CGTN法语,http://116.132.215.113:8888/udp/239.253.93.197:6375
CGTN阿拉伯语,http://116.132.215.113:8888/udp/239.253.93.198:6376
CGTN俄语,http://116.132.215.113:8888/udp/239.253.93.199:6377
中国教育1台,http://116.132.215.113:8888/udp/239.253.92.211:6069
中国教育2台,http://116.132.215.113:8888/udp/239.253.92.108:6136
中国教育4台,http://116.132.215.113:8888/udp/239.253.92.200:6137
游戏风云,http://116.132.215.113:8888/udp/239.253.93.222:6400
欢笑剧场4K,http://116.132.215.113:8888/udp/239.253.93.223:6401
乐游,http://116.132.215.113:8888/udp/239.253.93.224:6402
动漫秀场,http://116.132.215.113:8888/udp/239.253.93.225:6403
生活时尚,http://116.132.215.113:8888/udp/239.253.93.226:6404
都市剧场,http://116.132.215.113:8888/udp/239.253.93.227:6405
茶频道,http://116.132.215.113:8888/udp/239.253.93.212:6390
天元围棋,http://116.132.215.113:8888/udp/239.253.93.211:6389
书画,http://116.132.215.113:8888/udp/239.253.93.214:6392
摄影,http://116.132.215.113:8888/udp/239.253.93.215:6393
足球频道,http://116.132.215.113:8888/udp/239.253.93.229:6407
央视台球,http://116.132.215.113:8888/udp/239.253.93.231:6409
冰雪体育,http://116.132.215.113:8888/udp/239.253.93.232:6410
马拉松,http://116.132.215.113:8888/udp/239.253.93.233:6411
每日健身,http://116.132.215.113:8888/udp/239.253.93.234:6412
求索纪录,http://116.132.215.113:8888/udp/239.253.93.236:6414
东方财经,http://116.132.215.113:8888/udp/239.253.93.239:6417
金色学堂,http://116.132.215.113:8888/udp/239.253.93.240:6418
法治天地,http://116.132.215.113:8888/udp/239.253.93.241:6419
中华特产,http://116.132.215.113:8888/udp/239.253.93.242:6420
四海钓鱼,http://116.132.215.113:8888/udp/239.253.93.243:6421
优优宝贝,http://116.132.215.113:8888/udp/239.253.93.244:6422
生态环境,http://116.132.215.113:8888/udp/239.253.93.245:6423
家庭理财,http://116.132.215.113:8888/udp/239.253.93.246:6424
财富天下,http://116.132.215.113:8888/udp/239.253.93.247:6425
中华美食,http://116.132.215.113:8888/udp/239.253.93.248:6426
电视指南,http://116.132.215.113:8888/udp/239.253.93.249:6427
第一剧场,http://116.132.215.113:8888/udp/239.253.93.138:6428
风云剧场,http://116.132.215.113:8888/udp/239.253.93.251:6429
怀旧剧场,http://116.132.215.113:8888/udp/239.253.93.252:6430
风云音乐,http://116.132.215.113:8888/udp/239.253.93.253:6431
风云足球,http://116.132.215.113:8888/udp/239.253.93.254:6432
高尔夫网球,http://116.132.215.113:8888/udp/239.253.93.122:6465
武术世界,http://116.132.215.113:8888/udp/239.253.93.46:6434
兵器科技,http://116.132.215.113:8888/udp/239.253.93.47:6435
世界地理,http://116.132.215.113:8888/udp/239.253.92.131:6113
文物宝库,http://116.132.215.113:8888/udp/239.253.93.180:6437
女生时尚,http://116.132.215.113:8888/udp/239.253.92.144:6114
文化精品,http://116.132.215.113:8888/udp/239.253.93.175:6439
早期教育,http://116.132.215.113:8888/udp/239.253.93.164:6440
梨园,http://116.132.215.113:8888/udp/239.253.93.133:6441
百姓健康,http://116.132.215.113:8888/udp/239.253.92.199:6568
证券服务,http://116.132.215.113:8888/udp/239.253.92.124:6569
电视指南,http://116.132.215.113:8888/udp/239.253.92.17:6078
第一剧场,http://116.132.215.113:8888/udp/239.253.92.18:6079
风云剧场,http://116.132.215.113:8888/udp/239.253.92.22:6073
怀旧剧场,http://116.132.215.113:8888/udp/239.253.92.98:6120
风云音乐,http://116.132.215.113:8888/udp/239.253.92.111:8060
风云足球,http://116.132.215.113:8888/udp/239.253.92.110:8061
高尔夫网球,http://116.132.215.113:8888/udp/239.253.92.117:8062
武术世界,http://116.132.215.113:8888/udp/239.253.92.141:8064
兵器科技,http://116.132.215.113:8888/udp/239.253.92.119:8065
世界地理,http://116.132.215.113:8888/udp/239.253.92.113:8066
老故事,http://116.132.215.113:8888/udp/239.253.92.132:8068
环球奇观,http://116.132.215.113:8888/udp/239.253.92.130:8069
文物宝库,http://116.132.215.113:8888/udp/239.253.92.159:8070
国学,http://116.132.215.113:8888/udp/239.253.92.158:8071
女生时尚,http://116.132.215.113:8888/udp/239.253.92.249:6103
文化精品,http://116.132.215.113:8888/udp/239.253.92.25:6104
早期教育,http://116.132.215.113:8888/udp/239.253.92.39:6107
梨园,http://116.132.215.113:8888/udp/239.253.92.152:8086
靓妆,http://116.132.215.113:8888/udp/239.253.92.150:8088
汽摩,http://116.132.215.113:8888/udp/239.253.92.46:6110
中学生,http://116.132.215.113:8888/udp/239.253.92.27:6106
快乐垂钓,http://116.132.215.113:8888/udp/239.253.93.213:6391
新动漫,http://116.132.215.113:8888/udp/239.253.93.217:6395
先锋乒羽,http://116.132.215.113:8888/udp/239.253.93.219:6397
发现之旅,http://116.132.215.113:8888/udp/239.253.94.30:6629
环球旅游,http://116.132.215.113:8888/udp/239.253.93.220:6398
车迷,http://116.132.215.113:8888/udp/239.253.93.221:6399
中国交通频道,http://116.132.215.113:8888/udp/239.253.93.189:6357
4K频道,http://116.132.215.113:8888/udp/239.253.92.114:6187
羽毛球专区,http://116.132.215.113:8888/udp/239.253.93.202:6380
点掌财经专区,http://116.132.215.113:8888/udp/239.253.92.236:6448
CCTV1,http://120.0.250.44:8888/udp/239.253.92.83:8012
CCTV2,http://120.0.250.44:8888/udp/239.253.92.190:6065
CCTV3,http://120.0.250.44:8888/udp/239.253.92.191:6057
CCTV4,http://120.0.250.44:8888/udp/239.253.92.251:6141
CCTV5,http://120.0.250.44:8888/udp/239.253.92.181:6046
CCTV6,http://120.0.250.44:8888/udp/239.253.92.193:6058
CCTV7,http://120.0.250.44:8888/udp/239.253.92.194:6059
CCTV8,http://120.0.250.44:8888/udp/239.253.92.195:6060
CCTV9,http://120.0.250.44:8888/udp/239.253.92.107:6020
CCTV10,http://120.0.250.44:8888/udp/239.253.92.196:6061
CCTV11,http://120.0.250.44:8888/udp/239.253.93.153:6321
CCTV12,http://120.0.250.44:8888/udp/239.253.92.197:6062
CCTV13,http://120.0.250.44:8888/udp/239.253.92.13:8008
CCTV14,http://120.0.250.44:8888/udp/239.253.92.198:6063
CCTV15,http://120.0.250.44:8888/udp/239.253.93.154:6322
CCTV17,http://120.0.250.44:8888/udp/239.253.93.150:6318
CCTV5+,http://120.0.250.44:8888/udp/239.253.92.82:8013
河北卫视,http://120.0.250.44:8888/udp/239.253.92.154:6011
湖南卫视,http://120.0.250.44:8888/udp/239.253.92.84:8015
浙江卫视,http://120.0.250.44:8888/udp/239.253.92.90:8020
江苏卫视,http://120.0.250.44:8888/udp/239.253.92.88:8018
北京卫视,http://120.0.250.44:8888/udp/239.253.92.87:8014
东南卫视,http://120.0.250.44:8888/udp/239.253.92.201:6146
东方卫视,http://120.0.250.44:8888/udp/239.253.92.89:8019
天津卫视,http://120.0.250.44:8888/udp/239.253.92.91:8021
深圳卫视,http://120.0.250.44:8888/udp/239.253.92.86:8017
山东卫视,http://120.0.250.44:8888/udp/239.253.92.207:8109
广东卫视,http://120.0.250.44:8888/udp/239.253.92.206:8108
黑龙江卫视,http://120.0.250.44:8888/udp/239.253.92.85:8016
辽宁卫视,http://120.0.250.44:8888/udp/239.253.92.115:6056
安徽卫视,http://120.0.250.44:8888/udp/239.253.92.209:6566
湖北卫视,http://120.0.250.44:8888/udp/239.253.92.210:6567
四川卫视,http://120.0.250.44:8888/udp/239.253.92.16:6043
重庆卫视,http://120.0.250.44:8888/udp/239.253.92.10:6053
河南卫视,http://120.0.250.44:8888/udp/239.253.92.137:6144
金鹰纪实,http://120.0.250.44:8888/udp/239.253.92.103:6054
广西卫视,http://120.0.250.44:8888/udp/239.253.92.76:8043
纪实人文,http://120.0.250.44:8888/udp/239.253.92.99:6013
贵州卫视,http://120.0.250.44:8888/udp/239.253.92.105:6055
江西卫视,http://120.0.250.44:8888/udp/239.253.92.19:6145
吉林卫视,http://120.0.250.44:8888/udp/239.253.92.202:6147
海南卫视,http://120.0.250.44:8888/udp/239.253.93.155:6323
湖南卫视,http://120.0.250.44:8888/udp/239.253.92.68:8022
浙江卫视,http://120.0.250.44:8888/udp/239.253.92.72:8023
江苏卫视,http://120.0.250.44:8888/udp/239.253.92.70:8024
安徽卫视,http://120.0.250.44:8888/udp/239.253.92.69:8025
北京卫视,http://120.0.250.44:8888/udp/239.253.92.61:8026
天津卫视,http://120.0.250.44:8888/udp/239.253.92.37:8127
辽宁卫视,http://120.0.250.44:8888/udp/239.253.92.30:8028
山东卫视,http://120.0.250.44:8888/udp/239.253.92.38:8029
云南卫视,http://120.0.250.44:8888/udp/239.253.92.28:8030
河南卫视,http://120.0.250.44:8888/udp/239.253.92.33:8031
黑龙江卫视,http://120.0.250.44:8888/udp/239.253.92.50:8032
四川卫视,http://120.0.250.44:8888/udp/239.253.92.73:8033
江西卫视,http://120.0.250.44:8888/udp/239.253.92.71:8034
贵州卫视,http://120.0.250.44:8888/udp/239.253.92.31:8035
深圳卫视,http://120.0.250.44:8888/udp/239.253.92.161:8036
湖北卫视,http://120.0.250.44:8888/udp/239.253.92.35:8037
东方卫视,http://120.0.250.44:8888/udp/239.253.92.49:8038
重庆卫视,http://120.0.250.44:8888/udp/239.253.92.75:8039
东南卫视,http://120.0.250.44:8888/udp/239.253.92.29:8040
山西卫视,http://120.0.250.44:8888/udp/239.253.92.44:8046
广东卫视,http://120.0.250.44:8888/udp/239.253.92.34:8042
吉林卫视,http://120.0.250.44:8888/udp/239.253.92.51:8044
陕西卫视,http://120.0.250.44:8888/udp/239.253.92.36:8045
内蒙古卫视,http://120.0.250.44:8888/udp/239.253.92.45:8047
青海卫视,http://120.0.250.44:8888/udp/239.253.92.47:8048
宁夏卫视,http://120.0.250.44:8888/udp/239.253.92.32:8050
西藏卫视,http://120.0.250.44:8888/udp/239.253.92.42:8051
新疆卫视,http://120.0.250.44:8888/udp/239.253.92.41:8052
甘肃卫视,http://120.0.250.44:8888/udp/239.253.92.48:8053
兵团卫视,http://120.0.250.44:8888/udp/239.253.93.176:6344
kaku少儿,http://120.0.250.44:8888/udp/239.253.92.162:8054
金鹰卡通,http://120.0.250.44:8888/udp/239.253.92.163:8055
嘉佳卡通,http://120.0.250.44:8888/udp/239.253.93.203:6381
优漫卡通,http://120.0.250.44:8888/udp/239.253.93.204:6382
山东教育,http://120.0.250.44:8888/udp/239.253.92.106:6135
BRTV纪实科教,http://120.0.250.44:8888/udp/239.253.93.190:6358
河北经济,http://120.0.250.44:8888/udp/239.253.92.171:6001
河北都市,http://120.0.250.44:8888/udp/239.253.92.172:6002
河北影视,http://120.0.250.44:8888/udp/239.253.92.173:6003
河北少儿科教,http://120.0.250.44:8888/udp/239.253.92.174:6004
河北公共,http://120.0.250.44:8888/udp/239.253.92.175:6005
河北农民,http://120.0.250.44:8888/udp/239.253.92.176:6006
河北杂技,http://120.0.250.44:8888/udp/239.253.93.170:6338
衡水新闻综合,http://120.0.250.44:8888/udp/239.253.93.3:6154
衡水公共,http://120.0.250.44:8888/udp/239.253.93.7:6160
深州电视,http://120.0.250.44:8888/udp/239.253.93.42:6195
CCTV4中文国际欧洲,http://120.0.250.44:8888/udp/239.253.93.192:6370
CCTV4中文国际美洲,http://120.0.250.44:8888/udp/239.253.93.193:6371
CGTN,http://120.0.250.44:8888/udp/239.253.92.15:8011
CGTN英文记录,http://120.0.250.44:8888/udp/239.253.93.195:6373
CGTN西班牙语,http://120.0.250.44:8888/udp/239.253.93.196:6374
CGTN法语,http://120.0.250.44:8888/udp/239.253.93.197:6375
CGTN阿拉伯语,http://120.0.250.44:8888/udp/239.253.93.198:6376
CGTN俄语,http://120.0.250.44:8888/udp/239.253.93.199:6377
中国教育1台,http://120.0.250.44:8888/udp/239.253.92.211:6069
中国教育2台,http://120.0.250.44:8888/udp/239.253.92.108:6136
中国教育4台,http://120.0.250.44:8888/udp/239.253.92.200:6137
游戏风云,http://120.0.250.44:8888/udp/239.253.93.222:6400
欢笑剧场4K,http://120.0.250.44:8888/udp/239.253.93.223:6401
乐游,http://120.0.250.44:8888/udp/239.253.93.224:6402
动漫秀场,http://120.0.250.44:8888/udp/239.253.93.225:6403
生活时尚,http://120.0.250.44:8888/udp/239.253.93.226:6404
都市剧场,http://120.0.250.44:8888/udp/239.253.93.227:6405
茶频道,http://120.0.250.44:8888/udp/239.253.93.212:6390
天元围棋,http://120.0.250.44:8888/udp/239.253.93.211:6389
书画,http://120.0.250.44:8888/udp/239.253.93.214:6392
摄影,http://120.0.250.44:8888/udp/239.253.93.215:6393
足球频道,http://120.0.250.44:8888/udp/239.253.93.229:6407
央视台球,http://120.0.250.44:8888/udp/239.253.93.231:6409
冰雪体育,http://120.0.250.44:8888/udp/239.253.93.232:6410
马拉松,http://120.0.250.44:8888/udp/239.253.93.233:6411
每日健身,http://120.0.250.44:8888/udp/239.253.93.234:6412
求索纪录,http://120.0.250.44:8888/udp/239.253.93.236:6414
东方财经,http://120.0.250.44:8888/udp/239.253.93.239:6417
金色学堂,http://120.0.250.44:8888/udp/239.253.93.240:6418
法治天地,http://120.0.250.44:8888/udp/239.253.93.241:6419
中华特产,http://120.0.250.44:8888/udp/239.253.93.242:6420
四海钓鱼,http://120.0.250.44:8888/udp/239.253.93.243:6421
优优宝贝,http://120.0.250.44:8888/udp/239.253.93.244:6422
生态环境,http://120.0.250.44:8888/udp/239.253.93.245:6423
家庭理财,http://120.0.250.44:8888/udp/239.253.93.246:6424
财富天下,http://120.0.250.44:8888/udp/239.253.93.247:6425
中华美食,http://120.0.250.44:8888/udp/239.253.93.248:6426
电视指南,http://120.0.250.44:8888/udp/239.253.93.249:6427
第一剧场,http://120.0.250.44:8888/udp/239.253.93.138:6428
风云剧场,http://120.0.250.44:8888/udp/239.253.93.251:6429
怀旧剧场,http://120.0.250.44:8888/udp/239.253.93.252:6430
风云音乐,http://120.0.250.44:8888/udp/239.253.93.253:6431
风云足球,http://120.0.250.44:8888/udp/239.253.93.254:6432
高尔夫网球,http://120.0.250.44:8888/udp/239.253.93.122:6465
武术世界,http://120.0.250.44:8888/udp/239.253.93.46:6434
兵器科技,http://120.0.250.44:8888/udp/239.253.93.47:6435
世界地理,http://120.0.250.44:8888/udp/239.253.92.131:6113
文物宝库,http://120.0.250.44:8888/udp/239.253.93.180:6437
女生时尚,http://120.0.250.44:8888/udp/239.253.92.144:6114
文化精品,http://120.0.250.44:8888/udp/239.253.93.175:6439
早期教育,http://120.0.250.44:8888/udp/239.253.93.164:6440
梨园,http://120.0.250.44:8888/udp/239.253.93.133:6441
百姓健康,http://120.0.250.44:8888/udp/239.253.92.199:6568
证券服务,http://120.0.250.44:8888/udp/239.253.92.124:6569
电视指南,http://120.0.250.44:8888/udp/239.253.92.17:6078
第一剧场,http://120.0.250.44:8888/udp/239.253.92.18:6079
风云剧场,http://120.0.250.44:8888/udp/239.253.92.22:6073
怀旧剧场,http://120.0.250.44:8888/udp/239.253.92.98:6120
风云音乐,http://120.0.250.44:8888/udp/239.253.92.111:8060
风云足球,http://120.0.250.44:8888/udp/239.253.92.110:8061
高尔夫网球,http://120.0.250.44:8888/udp/239.253.92.117:8062
武术世界,http://120.0.250.44:8888/udp/239.253.92.141:8064
兵器科技,http://120.0.250.44:8888/udp/239.253.92.119:8065
世界地理,http://120.0.250.44:8888/udp/239.253.92.113:8066
老故事,http://120.0.250.44:8888/udp/239.253.92.132:8068
环球奇观,http://120.0.250.44:8888/udp/239.253.92.130:8069
文物宝库,http://120.0.250.44:8888/udp/239.253.92.159:8070
国学,http://120.0.250.44:8888/udp/239.253.92.158:8071
女生时尚,http://120.0.250.44:8888/udp/239.253.92.249:6103
文化精品,http://120.0.250.44:8888/udp/239.253.92.25:6104
早期教育,http://120.0.250.44:8888/udp/239.253.92.39:6107
梨园,http://120.0.250.44:8888/udp/239.253.92.152:8086
靓妆,http://120.0.250.44:8888/udp/239.253.92.150:8088
汽摩,http://120.0.250.44:8888/udp/239.253.92.46:6110
中学生,http://120.0.250.44:8888/udp/239.253.92.27:6106
快乐垂钓,http://120.0.250.44:8888/udp/239.253.93.213:6391
新动漫,http://120.0.250.44:8888/udp/239.253.93.217:6395
先锋乒羽,http://120.0.250.44:8888/udp/239.253.93.219:6397
发现之旅,http://120.0.250.44:8888/udp/239.253.94.30:6629
环球旅游,http://120.0.250.44:8888/udp/239.253.93.220:6398
车迷,http://120.0.250.44:8888/udp/239.253.93.221:6399
中国交通频道,http://120.0.250.44:8888/udp/239.253.93.189:6357
4K频道,http://120.0.250.44:8888/udp/239.253.92.114:6187
羽毛球专区,http://120.0.250.44:8888/udp/239.253.93.202:6380
点掌财经专区,http://120.0.250.44:8888/udp/239.253.92.236:6448
CCTV1,http://60.4.3.246:8888/udp/239.253.92.83:8012
CCTV2,http://60.4.3.246:8888/udp/239.253.92.190:6065
CCTV3,http://60.4.3.246:8888/udp/239.253.92.191:6057
CCTV4,http://60.4.3.246:8888/udp/239.253.92.251:6141
CCTV5,http://60.4.3.246:8888/udp/239.253.92.181:6046
CCTV6,http://60.4.3.246:8888/udp/239.253.92.193:6058
CCTV7,http://60.4.3.246:8888/udp/239.253.92.194:6059
CCTV8,http://60.4.3.246:8888/udp/239.253.92.195:6060
CCTV9,http://60.4.3.246:8888/udp/239.253.92.107:6020
CCTV10,http://60.4.3.246:8888/udp/239.253.92.196:6061
CCTV11,http://60.4.3.246:8888/udp/239.253.93.153:6321
CCTV12,http://60.4.3.246:8888/udp/239.253.92.197:6062
CCTV13,http://60.4.3.246:8888/udp/239.253.92.13:8008
CCTV14,http://60.4.3.246:8888/udp/239.253.92.198:6063
CCTV15,http://60.4.3.246:8888/udp/239.253.93.154:6322
CCTV17,http://60.4.3.246:8888/udp/239.253.93.150:6318
CCTV5+,http://60.4.3.246:8888/udp/239.253.92.82:8013
河北卫视,http://60.4.3.246:8888/udp/239.253.92.154:6011
湖南卫视,http://60.4.3.246:8888/udp/239.253.92.84:8015
浙江卫视,http://60.4.3.246:8888/udp/239.253.92.90:8020
江苏卫视,http://60.4.3.246:8888/udp/239.253.92.88:8018
北京卫视,http://60.4.3.246:8888/udp/239.253.92.87:8014
东南卫视,http://60.4.3.246:8888/udp/239.253.92.201:6146
东方卫视,http://60.4.3.246:8888/udp/239.253.92.89:8019
天津卫视,http://60.4.3.246:8888/udp/239.253.92.91:8021
深圳卫视,http://60.4.3.246:8888/udp/239.253.92.86:8017
山东卫视,http://60.4.3.246:8888/udp/239.253.92.207:8109
广东卫视,http://60.4.3.246:8888/udp/239.253.92.206:8108
黑龙江卫视,http://60.4.3.246:8888/udp/239.253.92.85:8016
辽宁卫视,http://60.4.3.246:8888/udp/239.253.92.115:6056
安徽卫视,http://60.4.3.246:8888/udp/239.253.92.209:6566
湖北卫视,http://60.4.3.246:8888/udp/239.253.92.210:6567
四川卫视,http://60.4.3.246:8888/udp/239.253.92.16:6043
重庆卫视,http://60.4.3.246:8888/udp/239.253.92.10:6053
河南卫视,http://60.4.3.246:8888/udp/239.253.92.137:6144
金鹰纪实,http://60.4.3.246:8888/udp/239.253.92.103:6054
广西卫视,http://60.4.3.246:8888/udp/239.253.92.76:8043
纪实人文,http://60.4.3.246:8888/udp/239.253.92.99:6013
贵州卫视,http://60.4.3.246:8888/udp/239.253.92.105:6055
江西卫视,http://60.4.3.246:8888/udp/239.253.92.19:6145
吉林卫视,http://60.4.3.246:8888/udp/239.253.92.202:6147
海南卫视,http://60.4.3.246:8888/udp/239.253.93.155:6323
湖南卫视,http://60.4.3.246:8888/udp/239.253.92.68:8022
浙江卫视,http://60.4.3.246:8888/udp/239.253.92.72:8023
江苏卫视,http://60.4.3.246:8888/udp/239.253.92.70:8024
安徽卫视,http://60.4.3.246:8888/udp/239.253.92.69:8025
北京卫视,http://60.4.3.246:8888/udp/239.253.92.61:8026
天津卫视,http://60.4.3.246:8888/udp/239.253.92.37:8127
辽宁卫视,http://60.4.3.246:8888/udp/239.253.92.30:8028
山东卫视,http://60.4.3.246:8888/udp/239.253.92.38:8029
云南卫视,http://60.4.3.246:8888/udp/239.253.92.28:8030
河南卫视,http://60.4.3.246:8888/udp/239.253.92.33:8031
黑龙江卫视,http://60.4.3.246:8888/udp/239.253.92.50:8032
四川卫视,http://60.4.3.246:8888/udp/239.253.92.73:8033
江西卫视,http://60.4.3.246:8888/udp/239.253.92.71:8034
贵州卫视,http://60.4.3.246:8888/udp/239.253.92.31:8035
深圳卫视,http://60.4.3.246:8888/udp/239.253.92.161:8036
湖北卫视,http://60.4.3.246:8888/udp/239.253.92.35:8037
东方卫视,http://60.4.3.246:8888/udp/239.253.92.49:8038
重庆卫视,http://60.4.3.246:8888/udp/239.253.92.75:8039
东南卫视,http://60.4.3.246:8888/udp/239.253.92.29:8040
山西卫视,http://60.4.3.246:8888/udp/239.253.92.44:8046
广东卫视,http://60.4.3.246:8888/udp/239.253.92.34:8042
吉林卫视,http://60.4.3.246:8888/udp/239.253.92.51:8044
陕西卫视,http://60.4.3.246:8888/udp/239.253.92.36:8045
内蒙古卫视,http://60.4.3.246:8888/udp/239.253.92.45:8047
青海卫视,http://60.4.3.246:8888/udp/239.253.92.47:8048
宁夏卫视,http://60.4.3.246:8888/udp/239.253.92.32:8050
西藏卫视,http://60.4.3.246:8888/udp/239.253.92.42:8051
新疆卫视,http://60.4.3.246:8888/udp/239.253.92.41:8052
甘肃卫视,http://60.4.3.246:8888/udp/239.253.92.48:8053
兵团卫视,http://60.4.3.246:8888/udp/239.253.93.176:6344
kaku少儿,http://60.4.3.246:8888/udp/239.253.92.162:8054
金鹰卡通,http://60.4.3.246:8888/udp/239.253.92.163:8055
嘉佳卡通,http://60.4.3.246:8888/udp/239.253.93.203:6381
优漫卡通,http://60.4.3.246:8888/udp/239.253.93.204:6382
山东教育,http://60.4.3.246:8888/udp/239.253.92.106:6135
BRTV纪实科教,http://60.4.3.246:8888/udp/239.253.93.190:6358
河北经济,http://60.4.3.246:8888/udp/239.253.92.171:6001
河北都市,http://60.4.3.246:8888/udp/239.253.92.172:6002
河北影视,http://60.4.3.246:8888/udp/239.253.92.173:6003
河北少儿科教,http://60.4.3.246:8888/udp/239.253.92.174:6004
河北公共,http://60.4.3.246:8888/udp/239.253.92.175:6005
河北农民,http://60.4.3.246:8888/udp/239.253.92.176:6006
河北杂技,http://60.4.3.246:8888/udp/239.253.93.170:6338
衡水新闻综合,http://60.4.3.246:8888/udp/239.253.93.3:6154
衡水公共,http://60.4.3.246:8888/udp/239.253.93.7:6160
深州电视,http://60.4.3.246:8888/udp/239.253.93.42:6195
CCTV4中文国际欧洲,http://60.4.3.246:8888/udp/239.253.93.192:6370
CCTV4中文国际美洲,http://60.4.3.246:8888/udp/239.253.93.193:6371
CGTN,http://60.4.3.246:8888/udp/239.253.92.15:8011
CGTN英文记录,http://60.4.3.246:8888/udp/239.253.93.195:6373
CGTN西班牙语,http://60.4.3.246:8888/udp/239.253.93.196:6374
CGTN法语,http://60.4.3.246:8888/udp/239.253.93.197:6375
CGTN阿拉伯语,http://60.4.3.246:8888/udp/239.253.93.198:6376
CGTN俄语,http://60.4.3.246:8888/udp/239.253.93.199:6377
中国教育1台,http://60.4.3.246:8888/udp/239.253.92.211:6069
中国教育2台,http://60.4.3.246:8888/udp/239.253.92.108:6136
中国教育4台,http://60.4.3.246:8888/udp/239.253.92.200:6137
游戏风云,http://60.4.3.246:8888/udp/239.253.93.222:6400
欢笑剧场4K,http://60.4.3.246:8888/udp/239.253.93.223:6401
乐游,http://60.4.3.246:8888/udp/239.253.93.224:6402
动漫秀场,http://60.4.3.246:8888/udp/239.253.93.225:6403
生活时尚,http://60.4.3.246:8888/udp/239.253.93.226:6404
都市剧场,http://60.4.3.246:8888/udp/239.253.93.227:6405
茶频道,http://60.4.3.246:8888/udp/239.253.93.212:6390
天元围棋,http://60.4.3.246:8888/udp/239.253.93.211:6389
书画,http://60.4.3.246:8888/udp/239.253.93.214:6392
摄影,http://60.4.3.246:8888/udp/239.253.93.215:6393
足球频道,http://60.4.3.246:8888/udp/239.253.93.229:6407
央视台球,http://60.4.3.246:8888/udp/239.253.93.231:6409
冰雪体育,http://60.4.3.246:8888/udp/239.253.93.232:6410
马拉松,http://60.4.3.246:8888/udp/239.253.93.233:6411
每日健身,http://60.4.3.246:8888/udp/239.253.93.234:6412
求索纪录,http://60.4.3.246:8888/udp/239.253.93.236:6414
东方财经,http://60.4.3.246:8888/udp/239.253.93.239:6417
金色学堂,http://60.4.3.246:8888/udp/239.253.93.240:6418
法治天地,http://60.4.3.246:8888/udp/239.253.93.241:6419
中华特产,http://60.4.3.246:8888/udp/239.253.93.242:6420
四海钓鱼,http://60.4.3.246:8888/udp/239.253.93.243:6421
优优宝贝,http://60.4.3.246:8888/udp/239.253.93.244:6422
生态环境,http://60.4.3.246:8888/udp/239.253.93.245:6423
家庭理财,http://60.4.3.246:8888/udp/239.253.93.246:6424
财富天下,http://60.4.3.246:8888/udp/239.253.93.247:6425
中华美食,http://60.4.3.246:8888/udp/239.253.93.248:6426
电视指南,http://60.4.3.246:8888/udp/239.253.93.249:6427
第一剧场,http://60.4.3.246:8888/udp/239.253.93.138:6428
风云剧场,http://60.4.3.246:8888/udp/239.253.93.251:6429
怀旧剧场,http://60.4.3.246:8888/udp/239.253.93.252:6430
风云音乐,http://60.4.3.246:8888/udp/239.253.93.253:6431
风云足球,http://60.4.3.246:8888/udp/239.253.93.254:6432
高尔夫网球,http://60.4.3.246:8888/udp/239.253.93.122:6465
武术世界,http://60.4.3.246:8888/udp/239.253.93.46:6434
兵器科技,http://60.4.3.246:8888/udp/239.253.93.47:6435
世界地理,http://60.4.3.246:8888/udp/239.253.92.131:6113
文物宝库,http://60.4.3.246:8888/udp/239.253.93.180:6437
女生时尚,http://60.4.3.246:8888/udp/239.253.92.144:6114
文化精品,http://60.4.3.246:8888/udp/239.253.93.175:6439
早期教育,http://60.4.3.246:8888/udp/239.253.93.164:6440
梨园,http://60.4.3.246:8888/udp/239.253.93.133:6441
百姓健康,http://60.4.3.246:8888/udp/239.253.92.199:6568
证券服务,http://60.4.3.246:8888/udp/239.253.92.124:6569
电视指南,http://60.4.3.246:8888/udp/239.253.92.17:6078
第一剧场,http://60.4.3.246:8888/udp/239.253.92.18:6079
风云剧场,http://60.4.3.246:8888/udp/239.253.92.22:6073
怀旧剧场,http://60.4.3.246:8888/udp/239.253.92.98:6120
风云音乐,http://60.4.3.246:8888/udp/239.253.92.111:8060
风云足球,http://60.4.3.246:8888/udp/239.253.92.110:8061
高尔夫网球,http://60.4.3.246:8888/udp/239.253.92.117:8062
武术世界,http://60.4.3.246:8888/udp/239.253.92.141:8064
兵器科技,http://60.4.3.246:8888/udp/239.253.92.119:8065
世界地理,http://60.4.3.246:8888/udp/239.253.92.113:8066
老故事,http://60.4.3.246:8888/udp/239.253.92.132:8068
环球奇观,http://60.4.3.246:8888/udp/239.253.92.130:8069
文物宝库,http://60.4.3.246:8888/udp/239.253.92.159:8070
国学,http://60.4.3.246:8888/udp/239.253.92.158:8071
女生时尚,http://60.4.3.246:8888/udp/239.253.92.249:6103
文化精品,http://60.4.3.246:8888/udp/239.253.92.25:6104
早期教育,http://60.4.3.246:8888/udp/239.253.92.39:6107
梨园,http://60.4.3.246:8888/udp/239.253.92.152:8086
靓妆,http://60.4.3.246:8888/udp/239.253.92.150:8088
汽摩,http://60.4.3.246:8888/udp/239.253.92.46:6110
中学生,http://60.4.3.246:8888/udp/239.253.92.27:6106
快乐垂钓,http://60.4.3.246:8888/udp/239.253.93.213:6391
新动漫,http://60.4.3.246:8888/udp/239.253.93.217:6395
先锋乒羽,http://60.4.3.246:8888/udp/239.253.93.219:6397
